v_time c_3[1] c_3[2] 
      0.0502   0.79291371   0.20708629 
      0.0503   0.79288227   0.20711773 
      0.0504   0.79345676   0.20654324 
      0.0505   0.79332016   0.20667984 
      0.0506   0.79354434   0.20645566 
      0.0507   0.79344667   0.20655333 
      0.0508   0.79351317   0.20648683 
      0.0509    0.7940716    0.2059284 
       0.051   0.79506529   0.20493471 
      0.0511   0.79497716   0.20502284 
      0.0512   0.79584499   0.20415501 
      0.0513   0.79599286   0.20400714 
      0.0514   0.79596668   0.20403332 
      0.0515   0.79629189   0.20370811 
      0.0516   0.79625617   0.20374383 
      0.0517   0.79629933   0.20370067 
      0.0518   0.79639842   0.20360158 
      0.0519   0.79650598   0.20349402 
       0.052   0.79699706   0.20300294 
      0.0521   0.79729568   0.20270432 
      0.0522    0.7979402    0.2020598 
      0.0523   0.79824541   0.20175459 
      0.0524   0.79820137   0.20179863 
      0.0525   0.79888416   0.20111584 
      0.0526   0.79903191   0.20096809 
      0.0527   0.80029489   0.19970511 
      0.0528   0.80021299   0.19978701 
      0.0529   0.80043838   0.19956162 
       0.053   0.80063505   0.19936495 
      0.0531   0.80127478   0.19872522 
      0.0532   0.80099363   0.19900637 
      0.0533    0.8013334    0.1986666 
      0.0534   0.80158966   0.19841034 
      0.0535   0.80150218   0.19849782 
      0.0536   0.80131289   0.19868711 
      0.0537    0.8020898    0.1979102 
      0.0538    0.8022039    0.1977961 
      0.0539   0.80259039   0.19740961 
       0.054   0.80271095   0.19728905 
      0.0541   0.80273956   0.19726044 
      0.0542   0.80274732   0.19725268 
      0.0543   0.80278656   0.19721344 
      0.0544   0.80274581   0.19725419 
      0.0545   0.80344799   0.19655201 
      0.0546   0.80425548   0.19574452 
      0.0547    0.8042803    0.1957197 
      0.0548   0.80569274   0.19430726 
      0.0549   0.80574419   0.19425581 
       0.055   0.80618277   0.19381723 
      0.0551   0.80601771   0.19398229 
      0.0552   0.80615986   0.19384014 
      0.0553   0.80678359   0.19321641 
      0.0554   0.80706106   0.19293894 
      0.0555   0.80746579   0.19253421 
      0.0556   0.80737266   0.19262734 
      0.0557   0.80731266   0.19268734 
      0.0558   0.80736889   0.19263111 
      0.0559    0.8075692    0.1924308 
       0.056   0.80846696   0.19153304 
      0.0561   0.80825591   0.19174409 
      0.0562   0.80828996   0.19171004 
      0.0563   0.80870117   0.19129883 
      0.0564   0.80864464   0.19135536 
      0.0565    0.8086843    0.1913157 
      0.0566   0.80870976   0.19129024 
      0.0567   0.80946756   0.19053244 
      0.0568   0.80968342   0.19031658 
      0.0569   0.80941979   0.19058021 
       0.057   0.80981172   0.19018828 
      0.0571   0.81002986   0.18997014 
      0.0572   0.80990228   0.19009772 
      0.0573   0.81059675   0.18940325 
      0.0574   0.81058913   0.18941087 
      0.0575   0.81062781   0.18937219 
      0.0576   0.81104028   0.18895972 
      0.0577   0.81102616   0.18897384 
      0.0578   0.81149299   0.18850701 
      0.0579   0.81160688   0.18839312 
       0.058   0.81154221   0.18845779 
      0.0581   0.81137049   0.18862951 
      0.0582   0.81152587   0.18847413 
      0.0583   0.81235829   0.18764171 
      0.0584   0.81230442   0.18769558 
      0.0585    0.8122807    0.1877193 
      0.0586   0.81227058   0.18772942 
      0.0587   0.81284419   0.18715581 
      0.0588   0.81312659   0.18687341 
      0.0589   0.81369963   0.18630037 
       0.059   0.81396156   0.18603844 
      0.0591   0.81353263   0.18646737 
      0.0592   0.81415585   0.18584415 
      0.0593   0.81462183   0.18537817 
      0.0594   0.81469487   0.18530513 
      0.0595   0.81453669   0.18546331 
      0.0596   0.81463696   0.18536304 
      0.0597     0.815498     0.184502 
      0.0598   0.81581208   0.18418792 
      0.0599   0.81586219   0.18413781 
        0.06   0.81571958   0.18428042 
      0.0601   0.81661478   0.18338522 
      0.0602   0.81642788   0.18357212 
      0.0603   0.81694959   0.18305041 
      0.0604   0.81717523   0.18282477 
      0.0605   0.81724534   0.18275466 
      0.0606   0.81783718   0.18216282 
      0.0607   0.81784395   0.18215605 
      0.0608   0.81788663   0.18211337 
      0.0609   0.81788251   0.18211749 
       0.061   0.81818155   0.18181845 
      0.0611   0.81854498   0.18145502 
      0.0612   0.81844958   0.18155042 
      0.0613   0.81886932   0.18113068 
      0.0614   0.81903375   0.18096625 
      0.0615   0.81912082   0.18087918 
      0.0616   0.81894295   0.18105705 
      0.0617   0.81912909   0.18087091 
      0.0618   0.81913065   0.18086935 
      0.0619     0.819603     0.180397 
       0.062   0.81999013   0.18000987 
      0.0621   0.82010256   0.17989744 
      0.0622   0.82004776   0.17995224 
      0.0623   0.82049179   0.17950821 
      0.0624   0.82061614   0.17938386 
      0.0625   0.82063529   0.17936471 
      0.0626   0.82089948   0.17910052 
      0.0627   0.82096932   0.17903068 
      0.0628   0.82071389   0.17928611 
      0.0629   0.82141649   0.17858351 
       0.063   0.82139486   0.17860514 
      0.0631   0.82148781   0.17851219 
      0.0632   0.82183714   0.17816286 
      0.0633   0.82181172   0.17818828 
      0.0634   0.82237339   0.17762661 
      0.0635   0.82215293   0.17784707 
      0.0636   0.82207873   0.17792127 
      0.0637    0.8220859    0.1779141 
      0.0638   0.82213522   0.17786478 
      0.0639   0.82221468   0.17778532 
       0.064   0.82252394   0.17747606 
      0.0641   0.82298097   0.17701903 
      0.0642   0.82244761   0.17755239 
      0.0643   0.82236427   0.17763573 
      0.0644   0.82252232   0.17747768 
      0.0645   0.82295342   0.17704658 
      0.0646   0.82292162   0.17707838 
      0.0647   0.82345356   0.17654644 
      0.0648   0.82352808   0.17647192 
      0.0649   0.82361056   0.17638944 
       0.065   0.82382278   0.17617722 
      0.0651   0.82381213   0.17618787 
      0.0652   0.82382377   0.17617623 
      0.0653   0.82374345   0.17625655 
      0.0654   0.82383893   0.17616107 
      0.0655   0.82420862   0.17579138 
      0.0656    0.8243914    0.1756086 
      0.0657   0.82440621   0.17559379 
      0.0658   0.82432569   0.17567431 
      0.0659   0.82483911   0.17516089 
       0.066   0.82480055   0.17519945 
      0.0661   0.82475981   0.17524019 
      0.0662    0.8247939    0.1752061 
      0.0663   0.82513761   0.17486239 
      0.0664   0.82501242   0.17498758 
      0.0665   0.82513734   0.17486266 
      0.0666   0.82510499   0.17489501 
      0.0667   0.82581586   0.17418414 
      0.0668    0.8261607    0.1738393 
      0.0669   0.82621702   0.17378298 
       0.067   0.82634042   0.17365958 
      0.0671   0.82615539   0.17384461 
      0.0672   0.82617388   0.17382612 
      0.0673   0.82638766   0.17361234 
      0.0674   0.82645457   0.17354543 
      0.0675   0.82684737   0.17315263 
      0.0676   0.82687322   0.17312678 
      0.0677   0.82681982   0.17318018 
      0.0678   0.82684124   0.17315876 
      0.0679   0.82675259   0.17324741 
       0.068   0.82684814   0.17315186 
      0.0681   0.82676456   0.17323544 
      0.0682   0.82681862   0.17318138 
      0.0683   0.82657112   0.17342888 
      0.0684   0.82681213   0.17318787 
      0.0685   0.82718739   0.17281261 
      0.0686   0.82747282   0.17252718 
      0.0687   0.82779234   0.17220766 
      0.0688    0.8281098    0.1718902 
      0.0689   0.82817751   0.17182249 
       0.069    0.8288856    0.1711144 
      0.0691   0.82922333   0.17077667 
      0.0692   0.82970835   0.17029165 
      0.0693   0.82937002   0.17062998 
      0.0694   0.82946767   0.17053233 
      0.0695   0.82940163   0.17059837 
      0.0696   0.82951524   0.17048476 
      0.0697   0.82958854   0.17041146 
      0.0698    0.8297201    0.1702799 
      0.0699   0.82962172   0.17037828 
        0.07   0.82988048   0.17011952 
      0.0701   0.82979473   0.17020527 
      0.0702    0.8299168    0.1700832 
      0.0703   0.83013091   0.16986909 
      0.0704    0.8300851    0.1699149 
      0.0705   0.83030974   0.16969026 
      0.0706   0.83054512   0.16945488 
      0.0707   0.83097644   0.16902356 
      0.0708   0.83145457   0.16854543 
